Country,iso3,Region,Category,Indicator,2005,2008,2009,2010,2011,2012,2013
Armenia,ARM,Asia,Microinsurance,Total microinsurance coverage,,,,,,0.00,
Armenia,ARM,Asia,Microinsurance,Credit life coverage,,,,,,,
Armenia,ARM,Asia,Microinsurance,Life coverage (excluding credit life),,,,,,0.00,
Armenia,ARM,Asia,Microinsurance,Life and accident coverage (excluding credit life),,,,,,,
Armenia,ARM,Asia,Microinsurance,Health coverage,,,,,,0.00,
Armenia,ARM,Asia,Microinsurance,Accident coverage,,,,,,0.00,
Armenia,ARM,Asia,Microinsurance,Property coverage,,,,,,0.00,
Armenia,ARM,Asia,Microinsurance,Agriculture coverage,,,,,,0.00,
Armenia,ARM,Asia,Microinsurance,Total microinsurance coverage ratio,,,,,,0.00,
Armenia,ARM,Asia,Microinsurance,Credit life coverage ratio,,,,,,,
Armenia,ARM,Asia,Microinsurance,Life coverage ratio (excluding credit life),,,,,,0.00,
Armenia,ARM,Asia,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,,,
Armenia,ARM,Asia,Microinsurance,Health coverage ratio,,,,,,0.00,
Armenia,ARM,Asia,Microinsurance,Accident coverage ratio,,,,,,0.00,
Armenia,ARM,Asia,Microinsurance,Property coverage ratio,,,,,,0.00,
Armenia,ARM,Asia,Microinsurance,Agriculture coverage ratio,,,,,,0.00,
Armenia,ARM,Asia,Microinsurance,Total Gross Premium (USD),,,,,,,
Armenia,ARM,Asia,Microinsurance,Microinsurance Gross Premium (USD),,,,,,0.00,
Armenia,ARM,Asia,Poverty,Income share held by lowest 20%,7.98,8.78,,8.82,,,
Armenia,ARM,Asia,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),23.29,12.43,,19.91,,,
Armenia,ARM,Asia,Poverty,Poverty headcount ratio at national poverty line (% of population),,27.60,34.10,35.80,35.00,32.40,
Armenia,ARM,Asia,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,27.50,34.90,36.00,34.50,32.10,
Armenia,ARM,Asia,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,27.60,33.70,35.70,35.20,32.50,
Armenia,ARM,Asia,Poverty,GINI index,36.16,30.86,,31.30,,,
Armenia,ARM,Asia,Poverty,"Life expectancy at birth, female",76.77,77.39,77.54,77.66,77.77,77.87,
Armenia,ARM,Asia,Poverty,"Life expectancy at birth, male",69.97,70.66,70.82,70.95,71.06,71.17,
Armenia,ARM,Asia,Poverty,"Life expectancy at birth, total",73.29,73.94,74.09,74.22,74.33,74.44,
Armenia,ARM,Asia,Poverty,"Physicians (per 1,000 people)",,,,3.76,2.85,2.69,
Azerbaijan,AZE,Asia,Demographics,Population (Total),8391850.00,8763400.00,8947243.00,9054332.00,9173082.00,9295784.00,
Azerbaijan,AZE,Asia,Demographics,Population ages 15-64 (% of total),67.57,70.13,70.83,71.38,71.79,72.07,
Azerbaijan,AZE,Asia,Demographics,Population density (people per sq. km of land area),101.52,106.06,108.29,109.54,110.98,112.46,
Azerbaijan,AZE,Asia,Demographics,Population growth (annual %),1.02,2.10,2.08,1.19,1.30,1.33,
Azerbaijan,AZE,Asia,Demographics,Urban population (% of total),52.39,53.00,53.20,53.40,53.64,53.89,
Azerbaijan,AZE,Asia,Development,Human Development Index,,,,0.73,0.73,0.73,
Azerbaijan,AZE,Asia,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,99.68,,,,
Azerbaijan,AZE,Asia,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,99.84,,,,
Azerbaijan,AZE,Asia,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,99.76,,,,
Azerbaijan,AZE,Asia,Economy,GDP (current US$),13245421881.00,48852482960.00,44291490421.00,52905998879.00,65952763949.00,66604589419.00,
Azerbaijan,AZE,Asia,Economy,GDP growth (annual %),26.40,10.77,9.41,4.85,0.07,2.20,
Azerbaijan,AZE,Asia,Economy,GDP per capita (current US$),1578.37,5574.60,4950.29,5843.17,7189.82,7165.03,
Azerbaijan,AZE,Asia,Finance,Commercial_deposit_accounts_2010,,,,,,,
Azerbaijan,AZE,Asia,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,
Azerbaijan,AZE,Asia,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,
Azerbaijan,AZE,Asia,Finance,MFI_deposit_accounts_2010,,,,,,,
Azerbaijan,AZE,Asia,Finance,Remittances received (US$),,,,,,,
Azerbaijan,AZE,Asia,Finance,Number_of_MFIs_2011,,,,,,,
Azerbaijan,AZE,Asia,Finance,Number_of_active_MFI_borrowers_2011,,,,,,,
Azerbaijan,AZE,Asia,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,,,
Azerbaijan,AZE,Asia,Health,External resources for health (% of total expenditure on health),0.30,0.57,0.53,0.71,0.69,1.03,
Azerbaijan,AZE,Asia,Health,Health expenditure per capita (current US$),121.63,240.70,288.35,310.29,359.01,398.24,
Azerbaijan,AZE,Asia,Health,"Health expenditure, private (% of GDP)",6.98,3.55,4.51,4.17,3.93,4.17,
Azerbaijan,AZE,Asia,Health,"Health expenditure, public (% of GDP)",0.88,0.82,1.34,1.17,1.08,1.23,
Azerbaijan,AZE,Asia,Health,Out-of-pocket health expenditure (% of private expenditure on health),92.75,88.42,88.83,88.58,89.04,89.33,
Azerbaijan,AZE,Asia,Health,"Under-5 mortality rate (per 1,000)",51.20,42.70,40.50,38.50,36.70,35.20,
Azerbaijan,AZE,Asia,Health,"Maternal mortality ratio (per 100,000 live births)",36.00,,,27.00,,,
Azerbaijan,AZE,Asia,Health,"Life expectancy at birth, female",71.80,73.13,73.42,73.61,73.73,73.82,
Azerbaijan,AZE,Asia,Health,"Life expectancy at birth, male",66.21,67.14,67.32,67.44,67.52,67.58,
Azerbaijan,AZE,Asia,Health,"Life expectancy at birth, total",68.94,70.06,70.29,70.45,70.55,70.62,
Azerbaijan,AZE,Asia,Health,"Physicians (per 1,000 people)",,,,3.78,3.38,3.43,
Azerbaijan,AZE,Asia,Index Coverage Indicators,Permanent cropland (% of land area),2.68,2.75,2.75,2.75,2.75,,
Azerbaijan,AZE,Asia,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,,,,
Azerbaijan,AZE,Asia,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,,,,
Azerbaijan,AZE,Asia,Microinsurance,Total microinsurance coverage,,,,,,1596.00,
Azerbaijan,AZE,Asia,Microinsurance,Credit life coverage,,,,,,,
Azerbaijan,AZE,Asia,Microinsurance,Life coverage (excluding credit life),,,,,,1596.00,
Azerbaijan,AZE,Asia,Microinsurance,Life and accident coverage (excluding credit life),,,,,,,
Azerbaijan,AZE,Asia,Microinsurance,Health coverage,,,,,,0.00,
Azerbaijan,AZE,Asia,Microinsurance,Accident coverage,,,,,,0.00,
Azerbaijan,AZE,Asia,Microinsurance,Property coverage,,,,,,0.00,
Azerbaijan,AZE,Asia,Microinsurance,Agriculture coverage,,,,,,0.00,
Azerbaijan,AZE,Asia,Microinsurance,Total microinsurance coverage ratio,,,,,,0.02,
Azerbaijan,AZE,Asia,Microinsurance,Credit life coverage ratio,,,,,,,
Azerbaijan,AZE,Asia,Microinsurance,Life coverage ratio (excluding credit life),,,,,,0.02,
Azerbaijan,AZE,Asia,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,,,
Azerbaijan,AZE,Asia,Microinsurance,Health coverage ratio,,,,,,0.00,
Azerbaijan,AZE,Asia,Microinsurance,Accident coverage ratio,,,,,,0.00,
Azerbaijan,AZE,Asia,Microinsurance,Property coverage ratio,,,,,,0.00,
Azerbaijan,AZE,Asia,Microinsurance,Agriculture coverage ratio,,,,,,0.00,
Azerbaijan,AZE,Asia,Microinsurance,Total Gross Premium (USD),,,,,,,
Azerbaijan,AZE,Asia,Microinsurance,Microinsurance Gross Premium (USD),,,,,,0.02,
Azerbaijan,AZE,Asia,Poverty,Income share held by lowest 20%,,7.99,,,,,
Azerbaijan,AZE,Asia,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,2.81,,,,,
Azerbaijan,AZE,Asia,Poverty,Poverty headcount ratio at national poverty line (% of population),,13.20,10.90,9.10,7.60,6.00,
Azerbaijan,AZE,Asia,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,,,,
Azerbaijan,AZE,Asia,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,,,
Azerbaijan,AZE,Asia,Poverty,GINI index,,33.71,,,,,
Azerbaijan,AZE,Asia,Poverty,"Life expectancy at birth, female",71.80,73.13,73.42,73.61,73.73,73.82,
Azerbaijan,AZE,Asia,Poverty,"Life expectancy at birth, male",66.21,67.14,67.32,67.44,67.52,67.58,
Azerbaijan,AZE,Asia,Poverty,"Life expectancy at birth, total",68.94,70.06,70.29,70.45,70.55,70.62,
Azerbaijan,AZE,Asia,Poverty,"Physicians (per 1,000 people)",,,,3.78,3.38,3.43,
Bangladesh,BGD,Asia,Demographics,Population (Total),143135180.00,147969967.00,149503100.00,151125475.00,152862431.00,154695368.00,
Bangladesh,BGD,Asia,Demographics,Population ages 15-64 (% of total),61.40,62.78,63.25,63.73,64.22,64.71,
Bangladesh,BGD,Asia,Demographics,Population density (people per sq. km of land area),1099.60,1136.74,1148.52,1160.99,1174.33,1188.41,
Bangladesh,BGD,Asia,Demographics,Population growth (annual %),1.34,1.03,1.03,1.08,1.14,1.19,
Bangladesh,BGD,Asia,Demographics,Urban population (% of total),25.64,26.99,27.44,27.89,28.39,28.89,
Bangladesh,BGD,Asia,Development,Human Development Index,0.47,0.50,0.50,0.51,0.51,0.52,
Bangladesh,BGD,Asia,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,53.41,,
Bangladesh,BGD,Asia,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,61.99,,
Bangladesh,BGD,Asia,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,,57.73,,
Bangladesh,BGD,Asia,Economy,GDP (current US$),60277560976.00,79554350678.00,89359767442.00,100357000000.00,111879000000.00,116355000000.00,
Bangladesh,BGD,Asia,Economy,GDP growth (annual %),5.96,6.19,5.74,6.07,6.71,6.23,
Bangladesh,BGD,Asia,Economy,GDP per capita (current US$),421.12,537.64,597.71,664.06,731.89,752.16,
Bangladesh,BGD,Asia,Finance,Commercial_deposit_accounts_2010,,,,,,,
Bangladesh,BGD,Asia,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,
Bangladesh,BGD,Asia,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,
Bangladesh,BGD,Asia,Finance,MFI_deposit_accounts_2010,,,,,,,
Bangladesh,BGD,Asia,Finance,Remittances received (US$),,,,,,,
Bangladesh,BGD,Asia,Finance,Number_of_MFIs_2011,,,,,,,
Bangladesh,BGD,Asia,Finance,Number_of_active_MFI_borrowers_2011,,,,,,,
Bangladesh,BGD,Asia,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,,,
Bangladesh,BGD,Asia,Health,External resources for health (% of total expenditure on health),8.18,5.65,7.24,7.51,6.77,7.15,
Bangladesh,BGD,Asia,Health,Health expenditure per capita (current US$),12.92,19.03,22.07,24.37,26.81,25.99,
Bangladesh,BGD,Asia,Health,"Health expenditure, private (% of GDP)",2.09,2.28,2.35,2.35,2.36,2.36,
Bangladesh,BGD,Asia,Health,"Health expenditure, public (% of GDP)",1.12,1.26,1.36,1.35,1.46,1.24,
Bangladesh,BGD,Asia,Health,Out-of-pocket health expenditure (% of private expenditure on health),96.22,96.52,96.61,96.61,96.61,96.61,
Bangladesh,BGD,Asia,Health,"Under-5 mortality rate (per 1,000)",67.70,54.90,50.90,47.20,43.80,40.90,
Bangladesh,BGD,Asia,Health,"Maternal mortality ratio (per 100,000 live births)",260.00,,,200.00,,,
Bangladesh,BGD,Asia,Health,"Life expectancy at birth, female",68.03,69.37,69.80,70.23,70.66,71.08,
Bangladesh,BGD,Asia,Health,"Life expectancy at birth, male",66.97,68.03,68.40,68.78,69.16,69.55,
Bangladesh,BGD,Asia,Health,"Life expectancy at birth, total",67.49,68.68,69.08,69.49,69.89,70.29,
Bangladesh,BGD,Asia,Health,"Physicians (per 1,000 people)",0.30,,,0.30,0.36,,
Bangladesh,BGD,Asia,Index Coverage Indicators,Permanent cropland (% of land area),6.15,6.53,6.53,6.91,6.91,,
Bangladesh,BGD,Asia,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,,,,
Bangladesh,BGD,Asia,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,,,,
Bangladesh,BGD,Asia,Microinsurance,Total microinsurance coverage,,,,,,9372914.00,
Bangladesh,BGD,Asia,Microinsurance,Credit life coverage,,,,,,,
Bangladesh,BGD,Asia,Microinsurance,Life coverage (excluding credit life),,,,,,5193929.00,
Bangladesh,BGD,Asia,Microinsurance,Life and accident coverage (excluding credit life),,,,,,,
Bangladesh,BGD,Asia,Microinsurance,Health coverage,,,,,,5337936.00,
Bangladesh,BGD,Asia,Microinsurance,Accident coverage,,,,,,1432648.00,
Bangladesh,BGD,Asia,Microinsurance,Property coverage,,,,,,13500.00,
Bangladesh,BGD,Asia,Microinsurance,Agriculture coverage,,,,,,147194.00,
Bangladesh,BGD,Asia,Microinsurance,Total microinsurance coverage ratio,,,,,,6.20,
Bangladesh,BGD,Asia,Microinsurance,Credit life coverage ratio,,,,,,,
Bangladesh,BGD,Asia,Microinsurance,Life coverage ratio (excluding credit life),,,,,,3.36,
Bangladesh,BGD,Asia,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,,,
Bangladesh,BGD,Asia,Microinsurance,Health coverage ratio,,,,,,3.45,
Bangladesh,BGD,Asia,Microinsurance,Accident coverage ratio,,,,,,0.93,
Bangladesh,BGD,Asia,Microinsurance,Property coverage ratio,,,,,,0.01,
Bangladesh,BGD,Asia,Microinsurance,Agriculture coverage ratio,,,,,,0.10,
Bangladesh,BGD,Asia,Microinsurance,Total Gross Premium (USD),,,,,,,
Bangladesh,BGD,Asia,Microinsurance,Microinsurance Gross Premium (USD),,,,,,145.28,
Bangladesh,BGD,Asia,Poverty,Income share held by lowest 20%,8.79,,,8.88,,,
Bangladesh,BGD,Asia,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),80.32,,,76.54,,,
Bangladesh,BGD,Asia,Poverty,Poverty headcount ratio at national poverty line (% of population),40.00,,,31.51,,,
Bangladesh,BGD,Asia,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),43.80,,,35.16,,,
Bangladesh,BGD,Asia,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),28.40,,,21.28,,,
Bangladesh,BGD,Asia,Poverty,GINI index,33.22,,,32.12,,,
Bangladesh,BGD,Asia,Poverty,"Life expectancy at birth, female",68.03,69.37,69.80,70.23,70.66,71.08,
Bangladesh,BGD,Asia,Poverty,"Life expectancy at birth, male",66.97,68.03,68.40,68.78,69.16,69.55,
Bangladesh,BGD,Asia,Poverty,"Life expectancy at birth, total",67.49,68.68,69.08,69.49,69.89,70.29,
Bangladesh,BGD,Asia,Poverty,"Physicians (per 1,000 people)",0.30,,,0.30,0.36,,
Belize,BLZ,Americas,Demographics,Population (Total),271920.00,293544.00,301016.00,308595.00,316280.00,324060.00,331900.00
Belize,BLZ,Americas,Demographics,Population ages 15-64 (% of total),57.99,59.58,60.12,60.65,61.16,61.67,
Belize,BLZ,Americas,Demographics,Population density (people per sq. km of land area),11.92,12.87,13.20,13.53,13.87,14.21,
Belize,BLZ,Americas,Demographics,Population growth (annual %),2.56,2.54,2.51,2.49,2.46,2.43,
Belize,BLZ,Americas,Demographics,Urban population (% of total),46.31,45.50,45.23,44.96,44.78,44.59,
Belize,BLZ,Americas,Development,Human Development Index,0.69,0.70,0.70,0.70,0.70,0.70,
Belize,BLZ,Americas,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,,,
Belize,BLZ,Americas,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,,,
Belize,BLZ,Americas,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,,,,
Belize,BLZ,Americas,Economy,GDP (current US$),1114200000.00,1369600000.00,1338500000.00,1397900000.00,1493100000.00,,
Belize,BLZ,Americas,Economy,GDP growth (annual %),2.97,3.85,0.30,3.88,2.34,5.29,
Belize,BLZ,Americas,Economy,GDP per capita (current US$),4097.53,4665.74,4446.61,4529.89,4720.82,,
Belize,BLZ,Americas,Finance,Commercial_deposit_accounts_2010,,,,,,,
Belize,BLZ,Americas,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,
Belize,BLZ,Americas,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,
Belize,BLZ,Americas,Finance,MFI_deposit_accounts_2010,,,,,,,
Belize,BLZ,Americas,Finance,Remittances received (US$),,,,,107.00,,
Belize,BLZ,Americas,Finance,Number_of_MFIs_2011,,,,,1.00,,
Belize,BLZ,Americas,Finance,Number_of_active_MFI_borrowers_2011,,,,,4559.00,,
Belize,BLZ,Americas,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,14398437.00,,
Belize,BLZ,Americas,Health,External resources for health (% of total expenditure on health),1.31,4.31,0.64,5.02,4.20,1.19,
Belize,BLZ,Americas,Health,Health expenditure per capita (current US$),182.42,237.11,258.71,264.66,263.53,259.46,
Belize,BLZ,Americas,Health,"Health expenditure, private (% of GDP)",1.80,1.80,1.94,1.99,1.93,2.04,
Belize,BLZ,Americas,Health,"Health expenditure, public (% of GDP)",2.65,3.30,3.83,3.85,3.83,3.77,
Belize,BLZ,Americas,Health,Out-of-pocket health expenditure (% of private expenditure on health),79.40,73.45,73.45,69.55,69.77,69.76,
Belize,BLZ,Americas,Health,"Under-5 mortality rate (per 1,000)",21.40,20.10,19.70,19.30,18.80,18.30,
Belize,BLZ,Americas,Health,"Maternal mortality ratio (per 100,000 live births)",79.00,,,60.00,,,
Belize,BLZ,Americas,Health,"Life expectancy at birth, female",,,,,,76.82,
Belize,BLZ,Americas,Health,"Life expectancy at birth, male",,,,,,70.73,
Belize,BLZ,Americas,Health,"Life expectancy at birth, total",,,,,,73.70,
Belize,BLZ,Americas,Health,"Physicians (per 1,000 people)",,,0.83,0.83,,,
Belize,BLZ,Americas,Index Coverage Indicators,Permanent cropland (% of land area),1.40,1.40,1.40,1.40,1.40,,
Belize,BLZ,Americas,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,13.00,,,
Belize,BLZ,Americas,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,28239.00,,,
Belize,BLZ,Americas,Microinsurance,Total microinsurance coverage,0.00,,,,540.00,,530.00
Belize,BLZ,Americas,Microinsurance,Credit life coverage,0.00,,,,0.00,,0.00
Belize,BLZ,Americas,Microinsurance,Life coverage (excluding credit life),0.00,,,,0.00,,0.00
Belize,BLZ,Americas,Microinsurance,Life and accident coverage (excluding credit life),0.00,,,,0.00,,
Belize,BLZ,Americas,Microinsurance,Health coverage,0.00,,,,0.00,,0.00
Belize,BLZ,Americas,Microinsurance,Accident coverage,0.00,,,,0.00,,430.00
Belize,BLZ,Americas,Microinsurance,Property coverage,0.00,,,,540.00,,100.00
Belize,BLZ,Americas,Microinsurance,Agriculture coverage,,,,,0.00,,0.00
Belize,BLZ,Americas,Microinsurance,Total microinsurance coverage ratio,0.00,,,,0.16,,0.16
Belize,BLZ,Americas,Microinsurance,Credit life coverage ratio,0.00,,,,0.00,,0.00
Belize,BLZ,Americas,Microinsurance,Life coverage ratio (excluding credit life),0.00,,,,0.00,,0.00
Belize,BLZ,Americas,Microinsurance,Life and accident coverage ratio (excluding credit life),0.00,,,,0.00,,
Belize,BLZ,Americas,Microinsurance,Health coverage ratio,0.00,,,,0.00,,0.00
Belize,BLZ,Americas,Microinsurance,Accident coverage ratio,0.00,,,,0.00,,0.13
Belize,BLZ,Americas,Microinsurance,Property coverage ratio,0.00,,,,0.16,,0.03
Belize,BLZ,Americas,Microinsurance,Agriculture coverage ratio,,,,,0.00,,0.00
Belize,BLZ,Americas,Microinsurance,Total Gross Premium (USD),,,,,,,
Belize,BLZ,Americas,Microinsurance,Microinsurance Gross Premium (USD),,,,,6392.00,,39859.00
Belize,BLZ,Americas,Poverty,Income share held by lowest 20%, ,,,,,,
Belize,BLZ,Americas,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population), ,,,,,,
Belize,BLZ,Americas,Poverty,Poverty headcount ratio at national poverty line (% of population), ,,,,,,
Belize,BLZ,Americas,Poverty,Poverty headcount ratio at rural poverty line (% of rural population), ,,,,,,
Belize,BLZ,Americas,Poverty,Poverty headcount ratio at urban poverty line (% of urban population), ,,,,,,
Belize,BLZ,Americas,Poverty,GINI index, ,,,,,,
Belize,BLZ,Americas,Poverty,"Life expectancy at birth, female", ,,,,,,
Belize,BLZ,Americas,Poverty,"Life expectancy at birth, male", ,,,,,,
Belize,BLZ,Americas,Poverty,"Life expectancy at birth, total", ,,,,,,
Belize,BLZ,Americas,Poverty,"Physicians (per 1,000 people)", ,,,,,,
Benin,BEN,Africa,Demographics,Population (Total),8182362.00,8973293.00,9240783.00,9509798.00,9779795.00,10050702.00,
Benin,BEN,Africa,Demographics,Population ages 15-64 (% of total),52.67,53.28,53.48,53.70,53.93,54.16,
Benin,BEN,Africa,Demographics,Population density (people per sq. km of land area),72.56,79.58,81.95,84.34,86.73,89.13,
Benin,BEN,Africa,Demographics,Population growth (annual %),3.22,3.01,2.94,2.87,2.80,2.73,
